Id,UserId,Date
1613,830,2010-08-19 06:54:22
1613,830,2010-08-19 06:54:22
1714,319,2010-08-24 18:25:58
1714,319,2010-08-24 18:25:58
1714,319,2010-08-24 18:25:58
1714,319,2010-08-24 18:25:58
1714,319,2010-08-24 18:25:58
1714,319,2010-08-24 18:25:58
1714,319,2010-08-24 18:25:58
1745,861,2010-08-26 07:06:17
1745,861,2010-08-26 07:06:17
1829,1098,2010-08-31 17:18:35
1829,1098,2010-08-31 17:18:35
1829,1098,2010-08-31 17:18:35
1829,1098,2010-08-31 17:18:35
1829,1098,2010-08-31 17:18:35
1943,414,2010-09-06 20:40:27
1943,414,2010-09-06 20:40:27
1943,414,2010-09-06 20:40:27
1982,1215,2010-09-08 12:12:31
1982,1215,2010-09-08 12:12:31
1982,1215,2010-09-08 12:12:31
1982,1215,2010-09-08 12:12:31
1982,1215,2010-09-08 12:12:31
1982,1215,2010-09-08 12:12:31
1982,1215,2010-09-08 12:12:31
1982,1215,2010-09-08 12:12:31
2242,53,2010-09-20 17:59:33
2242,53,2010-09-20 17:59:33
2242,53,2010-09-20 17:59:33
2445,809,2010-10-02 12:35:33
2445,809,2010-10-02 12:35:33
2445,809,2010-10-02 12:35:33
2445,809,2010-10-02 12:35:33
2445,809,2010-10-02 12:35:33
2445,809,2010-10-02 12:35:33
2491,179,2010-10-05 23:05:56
2491,179,2010-10-05 23:05:56
2491,179,2010-10-05 23:05:56
2491,179,2010-10-05 23:05:56
2527,1520,2010-10-08 08:09:03
2527,1520,2010-10-08 08:09:03
2527,1520,2010-10-08 08:09:03
2527,1520,2010-10-08 08:09:03
2527,1520,2010-10-08 08:09:03
2527,1520,2010-10-08 08:09:03
2872,1694,2010-10-24 20:08:14
2872,1694,2010-10-24 20:08:14
2872,1694,2010-10-24 20:08:14
2872,1694,2010-10-24 20:08:14
2872,1694,2010-10-24 20:08:14
2872,1694,2010-10-24 20:08:14
2872,1694,2010-10-24 20:08:14
2983,1753,2010-10-31 15:25:42
2983,1753,2010-10-31 15:25:42
2983,1753,2010-10-31 15:25:42
2983,1753,2010-10-31 15:25:42
2985,261,2010-10-31 17:45:42
2985,261,2010-10-31 17:45:42
2985,261,2010-10-31 17:45:42
2985,261,2010-10-31 17:45:42
2985,261,2010-10-31 17:45:42
3092,11,2010-11-04 07:02:26
3092,11,2010-11-04 07:02:26
3092,11,2010-11-04 07:02:26
3092,11,2010-11-04 07:02:26
3092,11,2010-11-04 07:02:26
3111,253,2010-11-04 21:27:33
3111,253,2010-11-04 21:27:33
3111,253,2010-11-04 21:27:33
3281,1938,2010-11-10 13:18:46
3299,1951,2010-11-10 19:24:03
3299,1951,2010-11-10 19:24:03
3299,1951,2010-11-10 19:24:03
3299,1951,2010-11-10 19:24:03
3299,1951,2010-11-10 19:24:03
3299,1951,2010-11-10 19:24:03
3299,1951,2010-11-10 19:24:03
3350,1916,2010-11-12 18:24:17
3350,1916,2010-11-12 18:24:17
3350,1916,2010-11-12 18:24:17
3350,1916,2010-11-12 18:24:17
3350,1916,2010-11-12 18:24:17
3362,1973,2010-11-13 18:09:22
3362,1973,2010-11-13 18:09:22
3362,1973,2010-11-13 18:09:22
3362,1973,2010-11-13 18:09:22
3362,1973,2010-11-13 18:09:22
3385,1862,2010-11-15 20:14:32
3432,364,2010-11-17 13:45:25
3432,364,2010-11-17 13:45:25
3432,364,2010-11-17 13:45:25
3432,364,2010-11-17 13:45:25
3461,127,2010-11-18 19:10:32
3461,127,2010-11-18 19:10:32
3461,127,2010-11-18 19:10:32
3461,127,2010-11-18 19:10:32
3461,127,2010-11-18 19:10:32
3461,127,2010-11-18 19:10:32
3461,127,2010-11-18 19:10:32
3461,127,2010-11-18 19:10:32
3582,2127,2010-11-25 12:51:07
3582,2127,2010-11-25 12:51:07
3582,2127,2010-11-25 12:51:07
3582,2127,2010-11-25 12:51:07
3582,2127,2010-11-25 12:51:07
3791,2269,2010-12-05 19:26:55
3791,2269,2010-12-05 19:26:55
3791,2269,2010-12-05 19:26:55
3791,2269,2010-12-05 19:26:55
3805,569,2010-12-06 21:37:07
3805,569,2010-12-06 21:37:07
3805,569,2010-12-06 21:37:07
3805,569,2010-12-06 21:37:07
3805,569,2010-12-06 21:37:07
4250,35,2010-12-11 00:22:29
4250,35,2010-12-11 00:22:29
4250,35,2010-12-11 00:22:29
4420,2425,2010-12-17 17:41:48
4514,2472,2010-12-24 06:27:30
4514,2472,2010-12-24 06:27:30
4514,2472,2010-12-24 06:27:30
4514,2472,2010-12-24 06:27:30
4514,2472,2010-12-24 06:27:30
4706,2645,2011-01-05 14:25:25
4706,2645,2011-01-05 14:25:25
4788,2714,2011-01-09 21:55:59
4788,2714,2011-01-09 21:55:59
4788,2714,2011-01-09 21:55:59
5049,1475,2011-01-23 13:36:19
5049,1475,2011-01-23 13:36:19
5049,1475,2011-01-23 13:36:19
5049,1475,2011-01-23 13:36:19
5196,2970,2011-01-30 12:22:22
5196,2970,2011-01-30 12:22:22
5196,2970,2011-01-30 12:22:22
5196,2970,2011-01-30 12:22:22
5196,2970,2011-01-30 12:22:22
5329,2912,2011-02-04 08:11:08
5329,2912,2011-02-04 08:11:08
5534,183,2011-02-13 06:17:20
5534,183,2011-02-13 06:17:20
5534,183,2011-02-13 06:17:20
5534,183,2011-02-13 06:17:20
5665,3268,2011-02-16 04:17:58
5665,3268,2011-02-16 04:17:58
5665,3268,2011-02-16 04:17:58
5665,3268,2011-02-16 04:17:58
5665,3268,2011-02-16 04:17:58
5694,90,2011-02-16 20:02:59
5874,253,2011-02-23 22:29:01
5874,253,2011-02-23 22:29:01
5882,3291,2011-02-24 09:34:04
5882,3291,2011-02-24 09:34:04
5882,3291,2011-02-24 09:34:04
5882,3291,2011-02-24 09:34:04
6206,2645,2011-03-07 22:32:15
6206,2645,2011-03-07 22:32:15
6206,2645,2011-03-07 22:32:15
6206,2645,2011-03-07 22:32:15
6295,227,2011-03-10 04:05:23
6295,227,2011-03-10 04:05:23
6553,3749,2011-03-19 20:56:22
6553,3749,2011-03-19 20:56:22
6716,3911,2011-03-27 00:00:26
6716,3911,2011-03-27 00:00:26
6860,3874,2011-04-03 14:59:23
7075,4108,2011-04-11 16:15:49
7172,1378,2011-04-14 15:01:06
7172,1378,2011-04-14 15:01:06
7172,1378,2011-04-14 15:01:06
7172,1378,2011-04-14 15:01:06
7172,1378,2011-04-14 15:01:06
7356,501,2011-04-23 14:51:59
7356,501,2011-04-23 14:51:59
7356,501,2011-04-23 14:51:59
7356,501,2011-04-23 14:51:59
7356,501,2011-04-23 14:51:59
7543,4426,2011-05-02 06:33:28
7543,4426,2011-05-02 06:33:28
7543,4426,2011-05-02 06:33:28
7543,4426,2011-05-02 06:33:28
7543,4426,2011-05-02 06:33:28
7543,4426,2011-05-02 06:33:28
7543,4426,2011-05-02 06:33:28
7601,4455,2011-05-04 06:08:48
7601,4455,2011-05-04 06:08:48
7601,4455,2011-05-04 06:08:48
7601,4455,2011-05-04 06:08:48
7601,4455,2011-05-04 06:08:48
7681,159,2011-05-06 15:22:15
7681,159,2011-05-06 15:22:15
7681,159,2011-05-06 15:22:15
7681,159,2011-05-06 15:22:15
7681,159,2011-05-06 15:22:15
7681,159,2011-05-06 15:22:15
7777,4358,2011-05-09 12:22:47
7777,4358,2011-05-09 12:22:47
7777,4358,2011-05-09 12:22:47
7777,4358,2011-05-09 12:22:47
7777,4358,2011-05-09 12:22:47
7777,4358,2011-05-09 12:22:47
7922,4576,2011-05-14 03:01:22
7922,4576,2011-05-14 03:01:22
7922,4576,2011-05-14 03:01:22
7922,4576,2011-05-14 03:01:22
7922,4576,2011-05-14 03:01:22
7922,4576,2011-05-14 03:01:22
7922,4576,2011-05-14 03:01:22
7960,4631,2011-05-16 14:11:47
7960,4631,2011-05-16 14:11:47
7960,4631,2011-05-16 14:11:47
7960,4631,2011-05-16 14:11:47
7960,4631,2011-05-16 14:11:47
7999,4623,2011-05-17 21:12:18
8139,1909,2011-05-23 08:39:13
8139,1909,2011-05-23 08:39:13
8139,1909,2011-05-23 08:39:13
8292,4813,2011-05-31 03:06:49
8292,4813,2011-05-31 03:06:49
8292,4813,2011-05-31 03:06:49
8292,4813,2011-05-31 03:06:49
8297,4814,2011-05-31 07:06:53
8297,4814,2011-05-31 07:06:53
8297,4814,2011-05-31 07:06:53
8297,4814,2011-05-31 07:06:53
8297,4814,2011-05-31 07:06:53
8297,4814,2011-05-31 07:06:53
8297,4814,2011-05-31 07:06:53
8426,3232,2011-06-05 20:52:34
8426,3232,2011-06-05 20:52:34
8426,3232,2011-06-05 20:52:34
8426,3232,2011-06-05 20:52:34
8426,3232,2011-06-05 20:52:34
8426,3232,2011-06-05 20:52:34
8709,5034,2011-06-18 03:03:21
8709,5034,2011-06-18 03:03:21
8934,919,2011-06-28 09:12:54
8934,919,2011-06-28 09:12:54
8934,919,2011-06-28 09:12:54
8934,919,2011-06-28 09:12:54
9202,5336,2011-07-09 23:39:30
9202,5336,2011-07-09 23:39:30
9202,5336,2011-07-09 23:39:30
9202,5336,2011-07-09 23:39:30
9241,5228,2011-07-11 19:36:32
9241,5228,2011-07-11 19:36:32
9241,5228,2011-07-11 19:36:32
9241,5228,2011-07-11 19:36:32
9241,5228,2011-07-11 19:36:32
9241,5228,2011-07-11 19:36:32
9249,5362,2011-07-12 01:16:32
9249,5362,2011-07-12 01:16:32
9249,5362,2011-07-12 01:16:32
9366,5412,2011-07-16 20:39:10
9366,5412,2011-07-16 20:39:10
9366,5412,2011-07-16 20:39:10
9372,5405,2011-07-17 14:15:05
9372,5405,2011-07-17 14:15:05
9375,1831,2011-07-17 19:35:06
9375,1831,2011-07-17 19:35:06
9375,1831,2011-07-17 19:35:06
9375,1831,2011-07-17 19:35:06
9375,1831,2011-07-17 19:35:06
9375,1831,2011-07-17 19:35:06
9578,5510,2011-07-22 16:45:39
9578,5510,2011-07-22 16:45:39
9578,5510,2011-07-22 16:45:39
9578,5510,2011-07-22 16:45:39
9578,5510,2011-07-22 16:45:39
9578,5510,2011-07-22 16:45:39
9716,5564,2011-07-27 11:57:14
9716,5564,2011-07-27 11:57:14
9716,5564,2011-07-27 11:57:14
9716,5564,2011-07-27 11:57:14
9716,5564,2011-07-27 11:57:14
10009,5618,2011-08-05 14:34:45
10017,5339,2011-08-05 17:35:50
10017,5339,2011-08-05 17:35:50
10017,5339,2011-08-05 17:35:50
10037,5716,2011-08-06 15:26:10
10037,5716,2011-08-06 15:26:10
10037,5716,2011-08-06 15:26:10
10079,919,2011-08-08 21:59:41
10079,919,2011-08-08 21:59:41
10079,919,2011-08-08 21:59:41
10079,919,2011-08-08 21:59:41
10079,919,2011-08-08 21:59:41
10202,5793,2011-08-12 12:02:32
10202,5793,2011-08-12 12:02:32
10202,5793,2011-08-12 12:02:32
10202,5793,2011-08-12 12:02:32
10226,892,2011-08-13 00:12:55
10226,892,2011-08-13 00:12:55
10226,892,2011-08-13 00:12:55
10226,892,2011-08-13 00:12:55
10226,892,2011-08-13 00:12:55
10226,892,2011-08-13 00:12:55
10265,2111,2011-08-15 07:54:38
10265,2111,2011-08-15 07:54:38
10265,2111,2011-08-15 07:54:38
10265,2111,2011-08-15 07:54:38
10265,2111,2011-08-15 07:54:38
10588,5909,2011-08-23 17:44:48
10588,5909,2011-08-23 17:44:48
10588,5909,2011-08-23 17:44:48
10728,6037,2011-08-29 11:21:17
10728,6037,2011-08-29 11:21:17
10728,6037,2011-08-29 11:21:17
10728,6037,2011-08-29 11:21:17
10728,6037,2011-08-29 11:21:17
10883,5256,2011-09-03 00:38:02
10883,5256,2011-09-03 00:38:02
10941,5862,2011-09-05 18:38:37
10941,5862,2011-09-05 18:38:37
10941,5862,2011-09-05 18:38:37
10941,5862,2011-09-05 18:38:37
10941,5862,2011-09-05 18:38:37
10941,5862,2011-09-05 18:38:37
11141,279,2011-09-14 13:36:06
11141,279,2011-09-14 13:36:06
11141,279,2011-09-14 13:36:06
11141,279,2011-09-14 13:36:06
11141,279,2011-09-14 13:36:06
11141,279,2011-09-14 13:36:06
11141,279,2011-09-14 13:36:06
11149,6310,2011-09-14 18:16:14
11149,6310,2011-09-14 18:16:14
11149,6310,2011-09-14 18:16:14
11149,6310,2011-09-14 18:16:14
11149,6310,2011-09-14 18:16:14
11209,6346,2011-09-16 10:27:41
11209,6346,2011-09-16 10:27:41
11209,6346,2011-09-16 10:27:41
11209,6346,2011-09-16 10:27:41
11209,6346,2011-09-16 10:27:41
11445,1390,2011-09-24 20:01:12
11445,1390,2011-09-24 20:01:12
11445,1390,2011-09-24 20:01:12
11445,1390,2011-09-24 20:01:12
11447,5513,2011-09-25 00:06:36
11447,5513,2011-09-25 00:06:36
11485,6509,2011-09-27 08:08:56
11485,6509,2011-09-27 08:08:56
11485,6509,2011-09-27 08:08:56
11485,6509,2011-09-27 08:08:56
11485,6509,2011-09-27 08:08:56
11514,6371,2011-09-27 20:05:00
11514,6371,2011-09-27 20:05:00
11514,6371,2011-09-27 20:05:00
11514,6371,2011-09-27 20:05:00
11514,6371,2011-09-27 20:05:00
11514,6371,2011-09-27 20:05:00
11514,6371,2011-09-27 20:05:00
11640,4569,2011-10-02 10:44:57
11640,4569,2011-10-02 10:44:57
11640,4569,2011-10-02 10:44:57
11778,6689,2011-10-06 18:44:53
11778,6689,2011-10-06 18:44:53
11778,6689,2011-10-06 18:44:53
11854,6076,2011-10-09 02:27:01
11854,6076,2011-10-09 02:27:01
12116,386,2011-10-17 14:24:54
12116,386,2011-10-17 14:24:54
12116,386,2011-10-17 14:24:54
12116,386,2011-10-17 14:24:54
12201,6688,2011-10-19 09:16:45
12201,6688,2011-10-19 09:16:45
12201,6688,2011-10-19 09:16:45
12221,6943,2011-10-19 20:51:53
12221,6943,2011-10-19 20:51:53
12221,6943,2011-10-19 20:51:53
12221,6943,2011-10-19 20:51:53
12375,7028,2011-10-24 16:48:27
12375,7028,2011-10-24 16:48:27
12375,7028,2011-10-24 16:48:27
12384,6489,2011-10-25 03:01:11
12384,6489,2011-10-25 03:01:11
12384,6489,2011-10-25 03:01:11
12384,6489,2011-10-25 03:01:11
12384,6489,2011-10-25 03:01:11
12384,6489,2011-10-25 03:01:11
12434,7056,2011-10-26 01:55:18
12434,7056,2011-10-26 01:55:18
12434,7056,2011-10-26 01:55:18
12434,7056,2011-10-26 01:55:18
12500,6917,2011-10-27 18:22:02
12500,6917,2011-10-27 18:22:02
12500,6917,2011-10-27 18:22:02
12500,6917,2011-10-27 18:22:02
12500,6917,2011-10-27 18:22:02
12590,7128,2011-10-31 08:38:01
12590,7128,2011-10-31 08:38:01
12590,7128,2011-10-31 08:38:01
12590,7128,2011-10-31 08:38:01
12590,7128,2011-10-31 08:38:01
12668,7174,2011-11-02 11:57:04
12668,7174,2011-11-02 11:57:04
12668,7174,2011-11-02 11:57:04
12668,7174,2011-11-02 11:57:04
12668,7174,2011-11-02 11:57:04
12668,7174,2011-11-02 11:57:04
12668,7174,2011-11-02 11:57:04
12879,7224,2011-11-09 16:55:49
12879,7224,2011-11-09 16:55:49
12879,7224,2011-11-09 16:55:49
13003,7290,2011-11-14 00:18:36
13101,353,2011-11-16 13:05:45
13101,353,2011-11-16 13:05:45
13136,170,2011-11-17 15:06:41
13136,170,2011-11-17 15:06:41
13356,7568,2011-11-23 18:43:14
13356,7568,2011-11-23 18:43:14
13462,520,2011-11-27 10:30:45
13462,520,2011-11-27 10:30:45
13462,520,2011-11-27 10:30:45
13462,520,2011-11-27 10:30:45
13583,7419,2011-11-30 15:49:35
13583,7419,2011-11-30 15:49:35
13583,7419,2011-11-30 15:49:35
13583,7419,2011-11-30 15:49:35
13583,7419,2011-11-30 15:49:35
14010,7999,2011-12-14 08:35:56
14010,7999,2011-12-14 08:35:56
14010,7999,2011-12-14 08:35:56
14066,8022,2011-12-15 15:01:49
14066,8022,2011-12-15 15:01:49
14066,8022,2011-12-15 15:01:49
14066,8022,2011-12-15 15:01:49
14066,8022,2011-12-15 15:01:49
14066,8022,2011-12-15 15:01:49
14120,8051,2011-12-17 17:05:18
14120,8051,2011-12-17 17:05:18
14138,8079,2011-12-18 16:51:27
14138,8079,2011-12-18 16:51:27
14142,8080,2011-12-18 20:26:34
14142,8080,2011-12-18 20:26:34
14142,8080,2011-12-18 20:26:34
14170,8029,2011-12-19 16:46:24
14170,8029,2011-12-19 16:46:24
14170,8029,2011-12-19 16:46:24
14170,8029,2011-12-19 16:46:24
14170,8029,2011-12-19 16:46:24
14170,8029,2011-12-19 16:46:24
14174,7685,2011-12-19 17:41:42
14174,7685,2011-12-19 17:41:42
14189,8101,2011-12-19 18:51:57
14189,8101,2011-12-19 18:51:57
14189,8101,2011-12-19 18:51:57
14189,8101,2011-12-19 18:51:57
14189,8101,2011-12-19 18:51:57
14212,7744,2011-12-20 13:12:39
14212,7744,2011-12-20 13:12:39
14212,7744,2011-12-20 13:12:39
14254,8083,2011-12-21 12:59:12
14366,8215,2011-12-27 14:58:31
14366,8215,2011-12-27 14:58:31
14366,8215,2011-12-27 14:58:31
14366,8215,2011-12-27 14:58:31
14366,8215,2011-12-27 14:58:31
14366,8215,2011-12-27 14:58:31
14584,2669,2012-01-04 17:47:44
14584,2669,2012-01-04 17:47:44
14651,8367,2012-01-06 09:00:44
14651,8367,2012-01-06 09:00:44
14651,8367,2012-01-06 09:00:44
14651,8367,2012-01-06 09:00:44
14651,8367,2012-01-06 09:00:44
14651,8367,2012-01-06 09:00:44
14651,8367,2012-01-06 09:00:44
14651,8367,2012-01-06 09:00:44
14651,8367,2012-01-06 09:00:44
14736,55,2012-01-09 01:16:43
14736,55,2012-01-09 01:16:43
14736,55,2012-01-09 01:16:43
14736,55,2012-01-09 01:16:43
14737,919,2012-01-09 02:31:46
14737,919,2012-01-09 02:31:46
14737,919,2012-01-09 02:31:46
14737,919,2012-01-09 02:31:46
14737,919,2012-01-09 02:31:46
15169,8612,2012-01-20 16:29:58
15169,8612,2012-01-20 16:29:58
15185,8616,2012-01-21 00:36:56
15185,8616,2012-01-21 00:36:56
15219,25,2012-01-21 20:59:13
15219,25,2012-01-21 20:59:13
15219,25,2012-01-21 20:59:13
15219,25,2012-01-21 20:59:13
15219,25,2012-01-21 20:59:13
15272,8687,2012-01-23 14:05:16
15272,8687,2012-01-23 14:05:16
15272,8687,2012-01-23 14:05:16
15272,8687,2012-01-23 14:05:16
15272,8687,2012-01-23 14:05:16
15297,4856,2012-01-24 07:44:50
15297,4856,2012-01-24 07:44:50
15341,5657,2012-01-25 05:38:16
15341,5657,2012-01-25 05:38:16
15378,5321,2012-01-26 03:37:24
15378,5321,2012-01-26 03:37:24
15378,5321,2012-01-26 03:37:24
15462,8809,2012-01-29 07:15:43
15462,8809,2012-01-29 07:15:43
15462,8809,2012-01-29 07:15:43
15462,8809,2012-01-29 07:15:43
15462,8809,2012-01-29 07:15:43
15579,8884,2012-02-01 07:24:06
15579,8884,2012-02-01 07:24:06
15579,8884,2012-02-01 07:24:06
15579,8884,2012-02-01 07:24:06
15621,8528,2012-02-01 21:25:02
15621,8528,2012-02-01 21:25:02
15621,8528,2012-02-01 21:25:02
15888,8374,2012-02-08 23:29:33
15888,8374,2012-02-08 23:29:33
15900,8694,2012-02-09 08:49:53
15900,8694,2012-02-09 08:49:53
15900,8694,2012-02-09 08:49:53
15955,9100,2012-02-10 16:13:34
15955,9100,2012-02-10 16:13:34
15955,9100,2012-02-10 16:13:34
15955,9100,2012-02-10 16:13:34
16229,9080,2012-02-16 14:38:01
16229,9080,2012-02-16 14:38:01
16290,8462,2012-02-17 14:34:18
16290,8462,2012-02-17 14:34:18
16290,8462,2012-02-17 14:34:18
16290,8462,2012-02-17 14:34:18
16290,8462,2012-02-17 14:34:18
16330,791,2012-02-19 00:20:01
16330,791,2012-02-19 00:20:01
16330,791,2012-02-19 00:20:01
16330,791,2012-02-19 00:20:01
16473,9363,2012-02-22 05:51:49
16473,9363,2012-02-22 05:51:49
16479,9365,2012-02-22 09:21:56
16479,9365,2012-02-22 09:21:56
16479,9365,2012-02-22 09:21:56
16479,9365,2012-02-22 09:21:56
16479,9365,2012-02-22 09:21:56
16495,9369,2012-02-22 17:28:57
16736,9342,2012-02-23 23:34:18
16736,9342,2012-02-23 23:34:18
16736,9342,2012-02-23 23:34:18
16736,9342,2012-02-23 23:34:18
16736,9342,2012-02-23 23:34:18
16736,9342,2012-02-23 23:34:18
16763,3826,2012-02-24 15:17:45
16763,3826,2012-02-24 15:17:45
16778,9389,2012-02-25 10:29:08
16778,9389,2012-02-25 10:29:08
16998,8759,2012-03-01 18:24:36
16998,8759,2012-03-01 18:24:36
17086,3812,2012-03-04 17:37:45
17086,3812,2012-03-04 17:37:45
17086,3812,2012-03-04 17:37:45
17086,3812,2012-03-04 17:37:45
17155,2739,2012-03-06 03:46:10
17155,2739,2012-03-06 03:46:10
17155,2739,2012-03-06 03:46:10
17155,2739,2012-03-06 03:46:10
17155,2739,2012-03-06 03:46:10
17293,9708,2012-03-08 23:28:20
17293,9708,2012-03-08 23:28:20
17391,930,2012-03-12 07:09:02
17391,930,2012-03-12 07:09:02
17391,930,2012-03-12 07:09:02
17391,930,2012-03-12 07:09:02
17660,4394,2012-03-18 04:26:01
17660,4394,2012-03-18 04:26:01
17660,4394,2012-03-18 04:26:01
17660,4394,2012-03-18 04:26:01
17713,9732,2012-03-19 16:06:08
17713,9732,2012-03-19 16:06:08
17713,9732,2012-03-19 16:06:08
17713,9732,2012-03-19 16:06:08
17713,9732,2012-03-19 16:06:08
17713,9732,2012-03-19 16:06:08
17713,9732,2012-03-19 16:06:08
17713,9732,2012-03-19 16:06:08
17713,9732,2012-03-19 16:06:08
17764,2820,2012-03-20 13:26:30
17764,2820,2012-03-20 13:26:30
17764,2820,2012-03-20 13:26:30
17764,2820,2012-03-20 13:26:30
17764,2820,2012-03-20 13:26:30
17764,2820,2012-03-20 13:26:30
18030,1146,2012-03-26 15:49:23
18030,1146,2012-03-26 15:49:23
18030,1146,2012-03-26 15:49:23
18030,1146,2012-03-26 15:49:23
18030,1146,2012-03-26 15:49:23
18030,1146,2012-03-26 15:49:23
18075,2403,2012-03-27 20:09:50
18075,2403,2012-03-27 20:09:50
18087,7250,2012-03-28 06:35:25
18087,7250,2012-03-28 06:35:25
18107,10176,2012-03-28 15:35:30
18107,10176,2012-03-28 15:35:30
18107,10176,2012-03-28 15:35:30
18107,10176,2012-03-28 15:35:30
18107,10176,2012-03-28 15:35:30
18107,10176,2012-03-28 15:35:30
18168,10191,2012-03-29 20:25:47
18168,10191,2012-03-29 20:25:47
18168,10191,2012-03-29 20:25:47
18168,10191,2012-03-29 20:25:47
18168,10191,2012-03-29 20:25:47
18197,10235,2012-03-30 11:16:12
18197,10235,2012-03-30 11:16:12
18231,10261,2012-03-31 09:36:40
18231,10261,2012-03-31 09:36:40
18231,10261,2012-03-31 09:36:40
18472,9622,2012-04-05 10:12:26
18652,7336,2012-04-10 13:32:50
18757,10521,2012-04-12 08:08:03
18757,10521,2012-04-12 08:08:03
18757,10521,2012-04-12 08:08:03
19383,10897,2012-04-26 16:26:58
19383,10897,2012-04-26 16:26:58
19383,10897,2012-04-26 16:26:58
19383,10897,2012-04-26 16:26:58
19383,10897,2012-04-26 16:26:58
19579,10992,2012-05-01 12:08:47
19611,253,2012-05-01 22:34:21
19611,253,2012-05-01 22:34:21
19611,253,2012-05-01 22:34:21
19627,8927,2012-05-02 04:24:22
19627,8927,2012-05-02 04:24:22
19702,11062,2012-05-03 14:09:56
19702,11062,2012-05-03 14:09:56
19702,11062,2012-05-03 14:09:56
19702,11062,2012-05-03 14:09:56
19702,11062,2012-05-03 14:09:56
19776,279,2012-05-04 15:25:26
19776,279,2012-05-04 15:25:26
19978,10363,2012-05-09 03:34:40
20215,11317,2012-05-14 20:27:40
20215,11317,2012-05-14 20:27:40
20215,11317,2012-05-14 20:27:40
20375,11404,2012-05-18 14:55:15
20375,11404,2012-05-18 14:55:15
20375,11404,2012-05-18 14:55:15
20445,11431,2012-05-20 12:45:54
20445,11431,2012-05-20 12:45:54
20445,11431,2012-05-20 12:45:54
20481,2804,2012-05-21 11:47:14
20481,2804,2012-05-21 11:47:14
20486,6897,2012-05-21 15:42:13
20486,6897,2012-05-21 15:42:13
20486,6897,2012-05-21 15:42:13
20486,6897,2012-05-21 15:42:13
20486,6897,2012-05-21 15:42:13
20488,11446,2012-05-21 16:32:13
20488,11446,2012-05-21 16:32:13
20488,11446,2012-05-21 16:32:13
20611,11511,2012-05-24 12:58:27
20611,11511,2012-05-24 12:58:27
20611,11511,2012-05-24 12:58:27
