Id,UserId,Date
582,77,402808
583,5,402808
584,174,403408
585,75,404008
586,92,410308
587,251,411808
588,114,421108
589,159,425909
590,22,427709
591,99,428909
592,7,431909
593,159,438510
594,61,442710
595,240,451711
596,190,467912
597,57,467913
598,218,474813
599,246,493113
600,275,496113
601,61,502413
602,240,505713
603,276,506013
604,30,513214
605,165,516514
606,54,524314
607,30,524914
608,5,552215
609,165,561815
610,165,561816
611,240,562716
612,240,562716
613,165,563016
614,183,568416
615,133,575016
616,40,579216
617,107,581315
618,25,591817
619,90,632620
620,219,643121
621,10,658421
622,191,658421
624,71,659621
625,98,660821
626,61,661121
627,217,665922
628,59,668921
629,223,671321
630,74,671921
631,281,674021
632,282,674021
633,283,674321
634,291,674621
635,292,674621
636,293,674621
637,297,674921
638,7,675221
639,297,675222
640,302,675222
641,301,675222
642,288,675522
643,302,675522
644,308,675522
645,302,675822
646,310,675822
648,311,676122
650,316,676122
652,305,676722
653,319,677022
654,320,677022
655,68,677022
656,319,677322
658,236,677622
659,280,677622
660,284,677622
661,325,677622
662,326,677622
663,159,677922
665,190,678222
667,329,678222
668,327,678822
669,334,678822
670,334,680322
671,339,680322
672,340,680622
673,288,681222
674,344,681222
675,279,681522
676,346,681522
677,346,681522
678,351,682722
679,71,682722
680,353,683322
681,354,683322
682,305,684222
683,357,684522
684,333,685422
685,362,686322
686,362,686622
687,72,687222
688,173,689022
689,72,689322
690,174,691722
691,89,692023
692,352,692923
693,371,692923
694,357,693223
695,373,694123
696,375,696823
698,5,697723
699,382,698023
700,383,698323
701,384,698623
702,386,698923
703,378,699223
704,389,700123
705,391,700724
706,188,701024
707,391,701024
708,392,701324
709,392,701324
710,393,701324
711,395,701924
712,395,702224
713,396,702224
714,352,702824
715,398,702824
716,399,703424
718,401,704324
719,196,710324
720,408,711524
721,339,713624
722,159,715424
723,410,716024
724,411,716624
725,412,716624
726,411,716624
727,412,716625
728,88,716625
729,413,717224
730,413,717224
731,414,717224
732,223,717524
734,417,719624
735,424,721124
736,426,721724
737,432,723224
738,435,724424
739,5,724424
740,8,724424
741,13,724424
742,22,724424
743,23,724424
744,24,724424
745,25,724424
747,30,724424
748,36,724424
749,39,724424
750,41,724424
751,46,724424
752,54,724424
753,55,724424
754,56,724425
755,59,724425
756,61,724425
757,62,724425
758,68,724425
759,69,724425
760,71,724425
761,74,724425
762,80,724425
763,81,724425
764,87,724425
765,88,724425
766,89,724425
767,90,724425
768,114,724425
769,128,724425
770,142,724426
771,144,724426
772,154,724426
773,158,724426
774,159,724426
775,173,724426
776,174,724426
777,183,724426
778,187,724426
779,190,724426
780,191,724427
781,196,724427
782,199,724427
783,210,724427
784,211,724427
785,215,724427
786,217,724427
787,223,724427
788,226,724427
790,240,724427
791,247,724427
792,251,724427
793,252,724427
794,253,724427
795,256,724427
796,260,724427
797,266,724427
798,270,724427
799,127,724724
800,434,724724
801,339,725924
803,438,725924
804,127,726524
806,438,727124
807,441,727124
808,442,729224
809,59,730424
810,59,730724
811,444,731324
812,203,732524
813,438,733424
814,449,735524
815,442,736424
816,130,736724
817,447,737024
818,452,737624
819,455,737624
820,455,737924
821,457,737924
822,159,737924
823,460,738824
824,461,739124
825,462,739124
826,460,739424
827,445,739724
828,447,740024
829,334,740324
831,465,740924
832,460,741224
833,463,741524
834,172,741824
835,467,742424
836,434,742724
837,460,742724
838,442,742724
839,460,743024
840,447,743024
841,460,743324
842,468,743924
843,339,744524
844,469,744824
845,469,744824
846,472,745424
848,247,745725
849,247,746024
851,463,746924
852,476,747224
853,257,747524
854,483,747824
855,266,748124
857,367,749624
858,292,749625
859,488,750225
860,368,751124
862,300,751424
863,488,752924
864,492,753224
865,491,753524
866,493,753525
867,488,753824
868,494,754124
869,279,754124
870,480,754124
871,495,755924
872,319,755925
874,292,756525
875,480,758324
876,30,758624
877,172,760425
878,504,760425
879,485,761325
880,503,761925
881,498,762826
882,8,762826
883,506,762826
885,509,764927
886,509,765226
887,18,765526
888,506,765826
889,333,765826
890,333,765827
892,510,767026
893,512,767626
894,445,767926
895,279,770927
896,511,771227
897,516,773327
898,517,773327
899,481,773627
900,501,774227
901,520,777227
902,506,777527
903,520,777527
904,30,778127
905,257,781428
906,401,782330
907,455,782932
908,524,783232
909,364,784132
910,287,784132
911,292,787433
912,527,791634
913,529,794334
914,251,794334
915,501,797034
916,163,800334
917,531,801534
918,530,801834
919,520,802434
920,163,803634
921,34,806334
922,539,812034
923,368,812334
924,81,812334
925,476,813834
926,482,814134
927,541,814134
928,81,814134
929,542,814134
930,495,819534
931,445,819534
932,543,819834
933,488,821934
934,546,823433
935,546,824033
936,547,824033
938,247,825234
939,247,825234
940,439,825533
941,546,826433
942,547,828234
943,527,829134
944,452,829434
945,549,830033
946,284,830634
947,553,831234
949,442,833334
950,556,833334
951,174,835434
952,486,836634
953,287,837834
954,215,838434
955,445,838734
956,559,839334
957,559,840534
959,287,842035
961,520,842635
962,319,843535
963,511,844735
964,85,846535
965,89,846835
966,560,847435
967,564,847435
968,559,847435
969,511,848635
970,495,853735
971,485,857936
972,223,858236
973,511,860936
975,573,863936
978,575,866936
979,561,870539
981,577,871139
982,74,871139
983,578,872639
984,183,872639
985,513,872939
986,30,874139
989,582,887941
990,582,888241
992,586,899345
993,438,902045
994,589,904745
995,590,906545
996,566,906845
997,438,906845
998,582,906845
999,591,908345
1000,593,910145
1001,594,910445
1002,57,911045
1003,596,912246
1004,566,912845
1007,419,921848
1008,582,922150
1009,99,923350
1010,317,926050
1011,503,926350
1012,606,928750
1013,506,929350
1014,559,929350
1015,549,931750
1016,608,932350
1017,315,936250
1018,506,938950
1019,613,940150
1020,482,941650
1021,614,944954
1022,438,948863
1023,615,950363
1024,11,960563
1025,25,964164
1027,614,982168
1028,618,982468
1029,531,983668
1030,108,992971
1031,66,992971
1032,614,1000171
1033,168,1005572
1034,168,1010972
1036,92,1019372
1037,25,1020272
1038,453,1022372
1039,284,1022372
1041,626,1027173
1042,461,1038273
1043,629,1050274
1044,541,1056275
1046,603,1075177
1047,364,1075177
1048,631,1077877
1049,446,1083877
1050,339,1090482
1051,353,1091082
1052,632,1092883
1053,190,1093183
1054,601,1101283
1055,353,1102783
1057,493,1105783
1058,493,1106983
1059,634,1115089
1060,87,1133693
1061,638,1135193
1062,251,1135193
1063,640,1156494
1064,89,1159194
1065,339,1159794
1066,123,1160994
1067,87,1161294
1068,282,1164295
1069,603,1166695
1070,642,1168195
1071,642,1168495
1072,643,1171495
1073,72,1174495
1074,643,1176295
1075,642,1176295
1077,643,1183195
1078,368,1183795
1079,39,1183795
1081,646,1192795
1082,646,1192795
1083,168,1196095
1084,647,1204495
1085,647,1204495
1086,282,1205994
1087,647,1206294
1088,646,1206295
1091,648,1218896
1092,17,1245306
1093,647,1246809
1094,55,1252809
1095,144,1264210
1097,159,1268710
1098,660,1271410
1099,660,1272010
1100,162,1272910
1101,127,1274410
1102,660,1278010
1104,614,1281911
1105,196,1283411
1106,253,1283411
1107,287,1283711
1108,667,1287611
1109,669,1287911
1110,668,1288211
1111,671,1289711
1112,134,1290011
1113,134,1290011
1114,672,1292111
1116,474,1298711
1117,373,1298711
1118,253,1313113
1119,677,1320315
1120,677,1323315
1122,652,1328115
1123,315,1329015
1124,671,1330815
1125,671,1332916
1126,671,1333516
1127,261,1336216
1128,666,1341016
1129,364,1341616
1130,449,1341916
1131,681,1342516
1132,187,1345216
1133,334,1347620
1134,665,1349120
1135,364,1350620
1136,667,1350620
1137,667,1350920
1138,364,1353020
1139,682,1353021
1140,683,1353621
1141,632,1361721
1142,573,1366821
1143,685,1366821
1144,573,1366821
1145,666,1368023
1147,455,1368623
1148,11,1369523
1149,689,1369523
1150,687,1370423
1151,303,1370723
1152,11,1372523
1153,666,1374023
1155,696,1390524
1156,697,1393829
1157,485,1394129
1158,698,1402231
1159,634,1407031
1160,634,1407331
1161,700,1407931
1162,634,1407931
1163,701,1408531
1164,703,1409731
1165,704,1410031
1166,705,1411531
1167,521,1413931
1168,706,1414231
1169,707,1414531
1170,521,1416032
1171,698,1419934
1172,698,1419934
1173,698,1420234
1174,715,1422034
1175,716,1422334
1176,717,1422334
1177,718,1422634
1178,366,1423234
1179,719,1423834
1180,720,1424134
1181,588,1425334
1182,588,1425634
1183,442,1427134
1184,588,1428634
1185,723,1429234
1186,127,1431934
1187,726,1433734
1188,728,1434934
1189,735,1440334
1190,736,1440634
1191,732,1443334
1192,127,1443634
1193,739,1443634
1194,738,1443934
1195,738,1443934
1196,287,1443935
1197,684,1444834
1198,741,1447536
1199,742,1447836
1200,303,1449036
1201,738,1449336
1202,287,1452036
1203,743,1452336
1204,744,1452336
1205,745,1453536
1206,747,1457437
1207,748,1458037
1208,170,1458637
1209,751,1461337
1210,702,1463737
1211,402,1466737
1212,71,1466737
1213,253,1475154
1214,273,1482673
1216,760,1507294
1218,721,1515094
1219,127,1515094
1220,762,1515694
1221,764,1515994
1222,764,1515994
1223,124,1519294
1224,358,1519295
1225,686,1519295
1227,601,1522895
1228,765,1524395
1229,768,1525295
1230,760,1527695
1231,56,1528595
1233,603,1530695
1234,749,1536694
1235,749,1536694
1236,774,1538195
1237,775,1539395
1238,553,1539695
1239,775,1539695
1240,776,1539695
1241,56,1541795
1242,743,1542695
1243,509,1542696
1244,779,1545696
1245,779,1545996
1246,779,1545996
1247,780,1547496
1248,634,1548696
1249,776,1557996
1250,781,1559196
1252,521,1559197
1253,782,1563996
1254,729,1564896
1255,521,1566396
1256,781,1568198
1257,785,1572708
1258,582,1578105
1259,762,1578105
1260,786,1580806
1261,787,1581105
1263,582,1583205
1264,789,1583205
1265,789,1584405
1266,780,1587405
1267,438,1593405
1268,253,1595205
1269,650,1595505
1270,506,1600943
1271,791,1606646
1272,793,1607246
1273,378,1609646
1275,223,1612346
1276,782,1619846
1277,219,1620146
1278,634,1621946
1279,791,1622846
1280,227,1623446
1281,795,1623446
1283,671,1625846
1284,697,1625846
1285,795,1626147
1286,791,1627046
1287,762,1627646
1288,521,1631547
1289,170,1635747
1290,798,1635747
1291,595,1644748
1292,159,1644748
1294,795,1653149
1295,799,1655849
1297,189,1668152
1298,795,1674151
1299,352,1675951
1300,380,1678051
1301,380,1678052
1302,778,1680151
1303,650,1680751
1304,650,1680751
1305,650,1681651
1306,778,1684052
1307,326,1684652
1308,808,1688552
1309,807,1690652
1310,159,1690652
1311,813,1700257
1312,795,1700857
1313,601,1708957
1314,23,1716157
1315,170,1722157
1316,807,1723057
1317,816,1726958
1318,159,1736655
1319,223,1736655
1321,819,1751057
1322,807,1769659
1323,822,1786459
1324,823,1793663
1325,740,1799960
1326,740,1799960
1327,826,1816163
1328,805,1820361
1329,805,1821561
1331,352,1839574
1332,369,1844071
1334,352,1844071
1335,509,1844371
1336,828,1848272
1337,829,1848272
1338,665,1854573
1339,665,1854873
1340,831,1855173
1341,5,1856073
1342,557,1856374
1343,601,1859074
1344,61,1868973
1347,51,1877689
1348,588,1878889
1349,394,1878889
1350,291,1887589
1351,291,1888189
1352,838,1889390
1354,189,1900790
1355,221,1900790
1358,842,1901090
1359,795,1902890
1360,840,1904391
1361,844,1904990
1362,833,1917291
1364,851,1926292
1365,840,1931991
1366,665,1934991
1367,852,1935591
1368,442,1941591
1370,94,1954191
1371,582,1954791
1373,493,1962891
1374,857,1980292
1375,856,1981492
1376,858,1982392
1377,561,1982992
1378,746,1985092
1379,858,1985692
1380,665,1994693
1381,511,1994693
1382,46,1994693
1383,781,1997993
1384,485,2010594
1385,865,2014194
1386,27,2020793
1387,665,2027094
1388,734,2030394
1389,609,2032494
1390,862,2033994
1391,869,2035794
1392,871,2038194
1393,485,2039694
1394,869,2041194
1395,857,2042394
1396,870,2043294
1397,870,2046294
1398,287,2051395
1399,876,2054395
1400,873,2054695
1401,877,2057395
1403,879,2063096
1404,882,2065496
1405,572,2069996
1406,880,2071496
1407,884,2073596
1408,291,2078396
1410,881,2082297
1412,776,2088297
1413,485,2090401
1414,183,2095798
1415,876,2099698
1416,213,2101497
1417,888,2103297
1419,702,2112297
1420,890,2113197
1421,702,2113497
1422,830,2117097
1423,890,2120697
1424,509,2121897
1425,713,2123397
1426,520,2131797
1427,795,2132698
1428,887,2134197
1429,899,2146198
1430,572,2148598
1431,900,2149198
1432,847,2149198
1433,901,2153999
1434,110,2154598
1435,900,2154598
1436,902,2156098
1437,903,2156698
1438,511,2157599
1439,110,2158799
1440,572,2161799
1441,906,2164199
1444,110,2172900
1446,911,2177400
1447,850,2179500
1448,830,2180700
1449,339,2187600
1450,912,2190600
1451,913,2191800
1452,110,2205901
1453,236,2206501
1454,900,2206501
1456,394,2213401
1457,919,2216101
1458,334,2219401
1460,923,2224501
1461,279,2224501
1462,291,2225401
1463,926,2226301
1464,928,2226901
1465,929,2232602
1466,930,2235302
1467,931,2240702
1468,503,2241902
1469,174,2244602
1470,933,2244602
1471,110,2249404
1472,110,2251507
1473,530,2251507
1474,887,2273409
1475,183,2275509
1476,799,2280009
1477,22,2281509
1478,939,2287819
1479,8,2287819
1480,850,2292344
1481,919,2294743
1482,941,2300143
1483,87,2312443
1484,942,2316343
1485,573,2316943
1486,847,2316943
1487,944,2317243
1488,945,2318443
1489,945,2318443
1490,938,2331349
1491,159,2331349
1492,862,2333149
1493,34,2341650
1495,862,2345554
1496,511,2356665
1498,903,2375275
1499,251,2375275
1500,319,2380686
1501,198,2388786
1502,952,2391186
1503,956,2392686
1504,956,2392686
1505,36,2405887
1506,749,2407388
1507,504,2409191
1508,282,2418192
1509,805,2419992
1510,959,2424192
1511,957,2441912
1512,961,2441912
1513,438,2443412
1514,913,2450912
1515,937,2451812
1517,913,2453012
1518,887,2453312
1519,172,2466212
1520,937,2466212
1523,8,2475213
1524,729,2475813
1525,847,2476112
1527,968,2482722
1528,968,2485422
1529,188,2485722
1530,968,2486022
1531,971,2487821
1532,972,2489622
1533,972,2489622
1534,603,2490222
1535,959,2498023
1536,927,2498623
1538,569,2503423
1539,569,2503423
1543,159,2507023
1544,569,2510023
1545,74,2513924
1546,968,2515424
1547,279,2518724
1548,144,2525325
1549,39,2528025
1550,976,2529225
1551,976,2529825
1552,5,2530125
1553,978,2541225
1554,978,2541225
1555,977,2545725
1556,183,2552025
1557,968,2558625
1558,980,2561626
1559,933,2563730
1560,979,2566130
1561,979,2566430
1562,981,2567630
1563,919,2569430
1564,979,2570930
1565,919,2573030
1566,983,2573030
1567,890,2573030
1569,601,2575730
1570,835,2580231
1571,919,2585631
1572,561,2592238
1573,985,2601844
1574,850,2602744
1575,190,2609945
1576,850,2617745
1577,704,2621945
1578,977,2621945
1579,977,2621945
1580,986,2623146
1581,986,2624346
1582,979,2629146
1583,66,2632446
1584,283,2639946
1585,988,2642646
1586,990,2645046
1587,986,2647146
1588,988,2647446
1589,990,2648046
1590,990,2648046
1591,990,2648646
1592,196,2648946
1593,991,2652246
1594,88,2654946
1595,56,2657046
1596,559,2659146
1597,919,2660046
1598,961,2661250
1599,930,2669660
1600,776,2675660
1602,159,2680760
1603,994,2684060
1604,101,2685860
1605,993,2688261
1606,995,2690661
1608,597,2696361
1609,997,2701462
1610,996,2702962
1611,273,2702962
1612,273,2702962
1613,830,2703262
1614,283,2705361
1615,995,2706869
1616,930,2710768
1617,994,2713168
1618,78,2716168
1619,78,2716168
1620,991,2717968
1621,1001,2719468
1622,1001,2723668
1623,521,2723968
1624,1001,2724268
1625,994,2727268
1627,1004,2734168
1628,988,2739868
1629,993,2741668
1630,1010,2741668
1631,1007,2744068
1632,1011,2750069
1633,652,2752169
1634,1013,2756369
1635,990,2757269
1636,881,2758769
1637,979,2761469
1638,1016,2763869
1639,881,2764469
1640,1017,2768069
1641,840,2769270
1642,1007,2812789
1643,449,2814889
1645,990,2826875
1647,1025,2831680
1648,993,2837680
1649,961,2841579
1650,1025,2841879
1651,991,2844279
1652,991,2844279
1653,1029,2846679
1654,830,2847580
1655,2,2853580
1656,1030,2867086
1657,930,2927708
1658,1035,2934008
1659,172,2935208
1661,1036,2949608
1662,1041,2952608
1663,835,2953508
1664,1036,2954708
1665,1026,2972141
1666,1032,2972142
1668,110,2975743
1670,635,2999145
1671,170,3006645
1672,1048,3008446
1673,1049,3008746
1674,1053,3024653
1675,1036,3026753
1676,1043,3028253
1678,183,3036953
1679,1043,3047753
1680,1049,3048953
1682,930,3061854
1683,1026,3067254
1684,1043,3067554
1685,1059,3069954
1686,919,3075654
1688,1029,3076554
1689,877,3079854
1690,877,3079854
1691,1063,3082554
1692,1064,3083154
1693,1036,3083454
1694,956,3085554
1695,1066,3085854
1696,350,3086454
1697,672,3094254
1699,973,3108656
1700,334,3113456
1701,1072,3114356
1702,937,3133257
1703,937,3133257
1704,937,3133257
1705,1072,3145257
1706,442,3150957
1707,449,3153657
1708,956,3156057
1709,364,3162657
1710,449,3162957
1711,956,3167758
1712,1077,3168958
1713,956,3173458
1714,319,3176758
1715,1068,3180658
1716,919,3191459
1717,25,3192959
1718,511,3193858
1719,69,3204059
1720,485,3209467
1721,840,3211567
1722,1080,3222667
1723,666,3244567
1724,1083,3244567
1725,666,3246967
1726,990,3249367
1727,319,3250567
1728,966,3253267
1729,1084,3254467
1730,1085,3256267
1731,1084,3256867
1732,428,3257769
1733,1080,3260769
1734,154,3261070
1735,890,3261369
1736,251,3262569
1737,930,3262869
1738,1088,3271869
1739,930,3273069
1741,1090,3283270
1742,937,3286271
1743,352,3288970
1744,705,3291971
1745,861,3308777
1746,442,3309677
1747,1092,3315977
1748,1091,3316877
1749,428,3318977
1750,290,3323777
1751,290,3323777
1752,888,3324377
1753,1094,3330377
1754,279,3330677
1756,1094,3331877
1757,442,3332777
1758,666,3335177
1759,1098,3345677
1760,1101,3360385
1761,1101,3360385
1762,8,3360685
1763,601,3381987
1764,74,3382287
1765,188,3390387
1766,188,3390387
1767,1104,3394287
1768,108,3411089
1769,1105,3412889
1770,190,3414389
1771,1076,3423089
1772,1084,3424589
1773,1084,3424589
1774,1076,3425189
1775,1084,3433589
1776,159,3437489
1777,215,3437489
1778,1098,3438989
1780,215,3440189
1781,339,3441389
1782,1036,3443189
1783,1106,3450409
1784,556,3451909
1785,556,3451909
1786,1098,3453109
1787,1109,3468254
1788,339,3469226
1789,985,3469526
1790,1106,3472287
1791,1107,3481256
1792,966,3491553
1793,966,3492153
1794,8,3504454
1795,881,3505654
1796,1105,3510154
1797,1106,3524855
1799,89,3590203
1800,857,3608503
1801,13,3610303
1802,1115,3612103
1803,1106,3622071
1804,1117,3626571
1805,1117,3641272
1806,1112,3645172
1807,5,3646992
1808,5,3651192
1809,442,3682992
1810,438,3686292
1811,183,3687192
1812,1107,3690200
1813,88,3695600
1814,401,3696200
1815,1117,3699800
1816,1118,3700100
1817,1080,3700100
1818,431,3702800
1819,1122,3724100
1820,1122,3728014
1821,8,3747215
1822,1124,3751715
1823,1124,3752015
1824,1119,3753215
1825,443,3767615
1826,1124,3771515
1827,1124,3772715
1828,1124,3773015
1829,1098,3777515
1830,5,3777515
1831,1075,3781115
1832,1088,3786215
1833,1088,3786815
1834,930,3794016
1836,1131,3801216
1837,1107,3802416
1838,561,3808719
1839,556,3809619
1840,167,3814419
1841,223,3824319
1843,174,3833919
1844,1134,3842319
1845,1036,3845919
1846,1124,3858220
1847,1133,3860320
1848,1137,3862420
1849,389,3862720
1850,1137,3868420
1851,573,3869320
1852,1134,3873520
1853,1141,3877420
1854,743,3877721
1855,401,3881021
1856,556,3885221
1857,1146,3902645
1858,1112,3904445
1859,1149,3919446
1860,1150,3926346
1861,1150,3927246
1862,1150,3928446
1865,1152,3933546
1866,5,3937746
1867,1146,3940447
1868,319,3941946
1869,795,3941947
1870,1157,3965347
1871,239,3972847
1872,1160,3973147
1873,3,3973447
1874,1163,3973447
1875,260,3973447
1876,1166,3974347
1877,1166,3974347
1878,1164,3976747
1879,509,3979754
1880,1170,3981255
1884,1104,3991755
1886,1134,3996555
1887,449,3997455
1888,1114,3997755
1889,1167,3997755
1890,159,3998055
1891,449,4000455
1892,183,4001355
1893,1179,4005555
1894,229,4007955
1895,229,4008255
1896,1180,4008255
1897,1180,4008255
1898,1183,4017255
1899,1186,4019055
1900,1187,4021755
1901,1185,4022955
